chrX	6070147	6070647	1
chrX	6074594	6075094	1
chrX	6075490	6075990	1
chrX	6068559	6069059	1
chrX	6073979	6074479	1
chrX	6475136	6475636	1
chrX	6527305	6527805	1
chrX	6523855	6524355	1
chrX	6525777	6526277	1
chrX	6526534	6527034	1
chrX	10599499	10599999	1
chrX	10613582	10614082	1
chrX	10604250	10604750	1
chrX	10611961	10612461	1
chrX	10601033	10601533	1
chrX	10615461	10615961	1
chrX	10602164	10602664	1
chrX	10606890	10607390	1
chrX	10610915	10611415	1
chrX	10607877	10608377	1
chrX	10618448	10618948	1
chrX	10620610	10621110	1
chrX	10617745	10618245	1
chrX	10621172	10621672	1
chrX	10619875	10620375	1
chrX	10619317	10619817	1
chrX	15944389	15944889	1
chrX	15944941	15945441	1
chrX	15943694	15944194	1
chrX	15973198	15973698	1
chrX	15971099	15971599	1
chrX	15970364	15970864	1
chrX	16528738	16529238	1
chrX	16525833	16526333	1
chrX	16967908	16968408	1
chrX	16986937	16987437	1
chrX	16987859	16988359	1
chrX	20792222	20792722	1
chrX	20791481	20791981	1
chrX	20790917	20791417	1
chrX	21435700	21436200	1
chrX	21447504	21448004	1
chrX	21435700	21436200	1
chrX	21447504	21448004	1
chrX	931499	931999	1
chrX	930241	930741	1
chrX	932662	933162	1
chrX	932035	932535	1
chrX	938509	939009	1
